x,y,cell_id,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2415877,53.4420768,5293297356943758054,,55298,122318364,80,1,0,1,1
-2.2416082,53.4456722,1086229531972190950,,50801,103233626,77,1,0,1,0
-2.2416133,53.446571,-8417502553363109146,,48808,95291665,96,1,0,1,0
-2.2416541,53.4537617,1931030205438616294,,29261,34248682,182,0,1,1,1
-2.2400367,53.4339903,-7794109970716497178,,28050,31472605,80,1,0,1,0
-2.2400468,53.435788,3931137325247333094,,35737,51086159,97,0,0,1,0
-2.2400823,53.4420799,1769312763793713894,,52499,110246511,88,0,0,1,0
-2.2401127,53.4474729,-4075745423687111962,,48380,93628080,96,1,1,1,0
-2.240128,53.4501694,-4326530161537607962,,42226,71323782,108,0,0,0,1
-2.2384962,53.4277014,5930788154385855206,,4333,751015,119,1,0,0,1
-2.2385113,53.4303979,8190253378739534566,,9881,3905619,99,0,0,1,0
-2.2386172,53.4492736,3602411090962543334,,46223,85462787,162,0,0,2,0
-2.2370213,53.4330975,-9112110573945194778,,13880,7706997,75,0,0,1,0
-2.2371315,53.452872,-7200314542101297434,,40774,66502670,153,1,0,1,0
-2.2371416,53.4546696,7782874499567438566,,36807,54190691,152,0,0,0,1
-2.2355709,53.4429877,1236613966956886758,,41252,68070129,98,1,0,1,0
-2.2356058,53.4492796,-1588046711150247194,,46790,87572801,187,0,1,1,2
-2.2356556,53.458268,8756931848042127078,,31558,39838325,104,0,0,1,0
-2.2356656,53.4600657,-720865710858229018,,27694,30679439,141,1,1,0,1
-2.2340605,53.4420918,-3933303127479475482,,33803,45706885,105,0,0,3,0
-2.2340902,53.4474849,-6591207244879713562,,44729,80028624,108,1,1,0,0
-2.2341149,53.4519791,7425251102689444582,,44434,78977679,155,0,0,2,2
-2.2341397,53.4564733,-7111100781040061722,,37767,57054052,238,0,2,1,0
-2.2325108,53.4340052,7456298134039442150,,6885,1896506,133,0,0,0,1
-2.2325551,53.4420948,-8226178003685262618,,28778,33128820,108,0,0,1,0
-2.232614,53.4528809,-1235858856937512218,,43595,76021420,208,0,1,1,0
-2.2326534,53.4600716,489645479476283110,,33089,43797546,15,0,1,0,0
-2.2326632,53.4618692,2459985931257277158,,29597,35040324,122,1,0,1,0
-2.2327174,53.4717565,-5827861275037247770,,13242,7014433,171,0,0,1,0
-2.2329145,53.5077099,3587527981217353446,,300,3604,58,0,0,0,1
-2.2310398,53.4403,-2682978765406273818,,18819,14166851,70,0,0,0,1
-2.2310691,53.4456931,-5020996556818351386,,34052,46383466,60,0,0,0,1
-2.2310984,53.4510861,5698718543070881510,,42477,72172725,249,1,1,1,2
-2.2311131,53.4537826,3736304214627386086,,42665,72812932,292,1,0,1,0
-2.2312353,53.4762536,-4868342804172635418,,10179,4144920,4,0,0,1,0
-2.2296072,53.4537855,6363980927387366,,41684,69503451,154,1,0,1,1
-2.2296218,53.456482,4057073676603672294,,40864,66797316,105,1,0,0,1
-2.2297044,53.4717623,-6452880200401675546,,17605,12398141,101,0,1,0,0
-2.2281062,53.4546873,-796326629284414746,,40441,65419696,149,1,0,1,1
-2.2266195,53.4582855,2977045962529776358,,39417,62150294,80,0,0,2,0
-2.2266242,53.4591843,8741451993315398374,,39051,61000383,680,1,3,1,3
-2.2250944,53.454693,-1006230360025911578,,36268,52615662,45,1,0,0,0
-2.2234799,53.4340224,-3716113498833270042,,906,32901,121,0,1,0,0
-2.2234987,53.4376178,6068489294585030374,,2746,301800,225,0,0,1,0
-2.2237446,53.4843575,5091276997210346214,,10642,4530383,69,1,0,0,0
-2.2220732,53.4529009,2255462054528927462,,27247,29696132,82,0,1,0,0
-2.222233,53.4834614,-1423420762364699930,,13125,6891294,46,1,0,0,0
-2.2205907,53.4573979,5584565380882832102,,31909,40728444,34,0,1,0,0
-2.2206094,53.4609933,-3550863385087915290,,35420,50183846,102,0,0,0,1
-2.220656,53.4699817,25313317375288038,,31977,40901432,60,1,1,0,0
-2.2208102,53.4996433,4108836178509388518,,3751,563053,116,0,0,0,1
-2.2175603,53.4538081,5655618702546450150,,19633,15419350,107,0,0,0,1
-2.2175695,53.4556058,-8069416875561799962,,23099,21343491,113,0,2,0,0
-2.2175741,53.4565046,2182812446337397478,,24762,24528175,48,1,0,0,0
-2.2176892,53.4789756,5558434910312756966,,23952,22948525,444,0,1,0,0
-2.2145486,53.4538135,-6781840264850741530,,14271,8146928,131,0,0,1,0
-2.2145894,53.4619031,5562949115664473830,,27974,31302587,220,1,0,1,0
-2.2147302,53.4897671,7892019512122614502,,14875,8851206,184,1,0,0,0
-2.2147484,53.4933624,-2231818109508878618,,11542,5329389,101,0,1,0,0
-2.2115816,53.4628073,-4753095203419883802,,24364,23744791,131,1,0,1,0
-2.2100443,53.4565181,-2256721627005357338,,11929,5692560,182,0,0,1,1
-2.2103335,53.5149425,-1813413955083015450,,3129,391860,113,1,0,0,0
-2.2086398,53.4771941,-4900046702186928410,,30773,37879459,118,0,0,1,1
-2.2072428,53.4996676,877145497192017638,,13035,6797205,88,0,0,1,0
-2.2072867,53.5086559,1592023322582035174,,6947,1930727,15,0,0,0,1
-2.2055264,53.456526,-6503869555326496026,,6866,1886134,176,1,0,0,0
-2.205596,53.4709074,-6762972611739766042,,25869,26769588,33,0,2,0,0
-2.2056221,53.4763004,4611926475471458022,,29581,35001725,70,0,1,0,0
-2.2042667,53.5077623,-761841507379272986,,9456,3576678,127,1,0,0,0
-2.2026173,53.4781033,5197774831382901478,,28214,31842444,156,0,1,0,1
-2.201264,53.5104639,4797556351195185894,,9841,3873971,134,0,1,0,0
-2.1994984,53.4556374,6460493788308319974,,2501,250225,63,0,0,1,0
-2.1995912,53.4754118,-6744732436314085658,,23222,21571398,125,1,0,0,1
-2.1983575,53.5338386,-7942816571343998234,,2232,199449,65,0,1,0,0
-2.1952201,53.5077774,3319878015215068902,,16357,10702877,48,0,0,0,1
-2.1935237,53.4664334,3759364525461385958,,6487,1683454,77,0,0,1,0
-2.1920174,53.4664358,-1719560811357213978,,5449,1187837,112,0,1,0,0
-2.1920581,53.4754242,-727766826372069658,,14354,8242365,91,1,0,0,0
-2.1920621,53.476323,4239216241907834598,,15366,9445232,73,0,2,0,0
-2.1906725,53.5023917,6867325138917270246,,23098,21341458,13,1,0,0,0
-2.1906846,53.5050882,-2871627918716212506,,21413,18341429,69,0,0,2,0
-2.1907614,53.5221661,6437939598391627494,,9603,3688717,47,0,0,1,0
-2.1891289,53.4943046,5634011301585318630,,25451,25911910,69,0,1,1,0
-2.1876851,53.5086884,7737332515485101798,,20659,17072549,99,1,0,0,0
-2.1876971,53.5113849,2158445638489497318,,18849,14212663,43,0,0,0,1
-2.1861182,53.4952082,-759959778474173722,,24443,23898655,74,0,0,0,1
-2.1861773,53.5086907,1745687083871487718,,21394,18309094,74,1,0,1,0
-2.18465,53.5041989,6329419494876806886,,23867,22786189,39,0,0,1,0
-2.1847478,53.5266697,7339999767132227302,,10595,4490761,218,1,0,0,0
-2.184787,53.535658,-1349206625620610330,,6129,1502784,86,0,1,0,0
-2.1831617,53.5086954,-747584817481691418,,22491,20234544,33,0,1,0,0
-2.1815539,53.4853279,482112050053507814,,13859,7683333,119,0,1,0,1
-2.1816616,53.5104954,3323894647885816550,,22119,19571486,102,2,0,0,1
-2.1800469,53.4853302,405505120293145318,,12486,6236550,178,0,1,0,0
-2.1800889,53.4952174,2292592881145274086,,20674,17096732,78,0,0,0,1
-2.1786004,53.4997139,904237086368524006,,22033,19419858,79,0,0,0,1
-2.1755966,53.5024149,8769607046329620198,,21436,18380113,34,1,0,0,0
-2.1756785,53.5221892,-1211118809743682842,,18423,13576595,86,1,0,0,1
-2.1757828,53.5473565,3336247051579074278,,5149,1060846,72,1,0,0,0
-2.174089,53.5024171,-2681870049429063962,,20538,16873536,105,0,0,0,1
-2.2790058,53.4087376,-9079078786806893850,,393226,1890113403,63,3,1,1,2
-2.2790176,53.4105353,-720198948206891290,,103765,430688489,57,0,2,0,0
-2.1726802,53.5266878,7578843251692238566,,17252,11905571,63,0,0,1,0
-2.2775132,53.4105388,-809025424957743386,,356917,800633853,65,0,3,1,1
-2.277525,53.4123365,-6903218495024682266,,118651,563124188,5,0,0,0,1
-2.1711137,53.5123086,-8885808557788410138,,21941,19257552,19,1,0,0,0
-2.1711572,53.5230946,-8016565818015617306,,19627,15409740,22,0,0,1,0
-2.2759973,53.4087446,5090933542953084646,,1851007,2147483647,48,8,5,10,9
-2.1681192,53.5177059,-1921358789166526746,,21389,18300034,68,0,0,1,0
-2.1681548,53.5266942,-8469069094894300442,,18914,14310080,122,0,0,0,1
-2.1665123,53.4925406,6532390012160477926,,7999,2559620,30,0,0,1,0
-2.1665687,53.506922,-6601802899485656346,,18068,13058928,114,0,0,0,1
-2.1666464,53.5266964,863646530448424678,,19296,14894254,98,0,0,0,1
-2.2744988,53.4096469,-8652780654463675674,,1329480,1981206288,48,5,5,4,5
-2.2745046,53.4105457,1638892240774247142,,1053984,1485676047,56,6,4,4,5
-2.2745162,53.4123434,-3003564523107644698,,529776,2147483647,76,6,1,5,4
-2.273006,53.411448,8034210142837126886,,840651,2147483647,50,10,3,2,6
-2.1635705,53.5114204,8726613781174146790,,18493,13680189,122,0,2,0,0
-2.1635844,53.5150157,6422455531786370790,,19840,15746010,79,1,0,0,1
-2.163626,53.5258017,8289485126762400486,,20003,16004823,80,0,0,0,1
-2.2699973,53.4114549,8390588510712099558,,423455,2147483647,59,1,5,7,1
-2.1620523,53.5087259,662793126203128550,,16108,10379709,105,0,2,0,0
-2.2684816,53.4096606,8549456409320922854,,76054,231372243,24,0,0,0,1
-2.1605513,53.5105256,4366999517608641254,,16166,10454269,168,1,0,0,0
-2.1605547,53.5114244,-5635355351466322202,,16667,11112431,83,0,1,0,0
-2.1605887,53.5204128,-1598206588270157082,,19877,15803968,60,0,0,0,1
-2.1591919,53.5500763,2411505344220868326,,10208,4168221,42,1,0,0,0
-2.159202,53.5527727,-5089976781880973594,,8861,3141114,63,0,0,0,1
-2.2655627,53.4240488,-1222251125867362586,,108833,473787041,56,3,1,0,1
-2.2655851,53.4276442,1410803942446144230,,48593,94452451,76,0,0,1,0
-2.2655907,53.428543,3654799337265088230,,39385,62049056,81,2,0,1,0
-2.1575656,53.5186191,-2245130955864939802,,18202,13252540,76,0,2,0,0
-2.1575723,53.5204168,-479441239878737178,,18758,14075020,49,0,0,0,1
-2.1576826,53.5500783,1039835326924857062,,10753,4625661,66,0,0,1,0
-2.1576893,53.5518759,6874775422506032870,,9838,3872135,114,0,0,0,1
-2.2640411,53.4213556,-2287196320567020826,,192043,1475234176,92,2,3,3,0
-2.2640579,53.4240521,-9012056442493736218,,131481,691491557,82,1,0,0,3
-2.1561965,53.5563721,-6439001595403062554,,8164,2666187,29,0,1,0,0
-2.2625641,53.4258532,67320696059877094,,113059,511294963,65,1,0,0,0
-2.1546148,53.5365998,5525603962755279590,,17729,12573877,15,0,0,1,0
-2.1530606,53.524018,-9142516913672875290,,17809,12687743,116,0,1,0,0
-2.1530703,53.5267145,3460592048866045670,,18381,13514876,60,0,1,0,0
-2.1531645,53.5527806,2852345075475127014,,10879,4734348,78,1,0,1,0
-2.1516358,53.5473896,-5792551769064568090,,13953,7788133,78,0,1,0,0
-2.1516519,53.5518837,6362332584610523878,,11771,5543172,100,1,0,0,0
-2.2610317,53.4213622,-5735252502786714906,,163246,1065977971,85,1,1,1,2
-2.2595489,53.4249609,7864600312900605670,,137131,752203007,30,1,1,0,1
-2.2596586,53.4429377,-6280778974835227930,,8534,2913574,28,0,1,0,0
-2.1499739,53.5042475,183664296572648166,,5955,1418774,79,0,0,0,1
-2.1500152,53.5159324,-1895241187268995354,,12574,6324442,15,0,0,0,1
-2.2580386,53.4240653,6490642147098196710,,126380,638885274,18,1,1,0,0
-2.1485418,53.5258214,3168870969046206182,,16303,10632145,107,0,0,1,0
-2.148608,53.5446969,-8036936075237069082,,15604,9740585,72,0,0,1,0
-2.2565176,53.421372,5108103008332199654,,74429,221589007,84,2,3,0,1
-2.1470552,53.5321151,-1188421965679638810,,17144,11757886,107,0,0,0,1
-2.2550344,53.4249706,-5429919343774576922,,91925,338012667,25,0,1,0,2
-2.1454725,53.5105449,-8089143259995814170,,7015,1968480,84,1,0,0,0
-2.1455342,53.5285216,5824562094543074022,,15746,9918719,40,1,0,0,1
-2.1456207,53.5536889,-2909040962903673114,,12326,6078155,107,1,0,0,0
-2.1456609,53.5653737,-168846171423450394,,7001,1960729,18,0,0,0,1
-2.1440776,53.5438036,-6977360538508911898,,15967,10198015,88,2,0,1,0
-2.2535188,53.4231761,4935823284298679014,,53692,115316952,38,0,0,0,1
-2.1425141,53.5276264,9218181495519088358,,13945,7778797,79,1,0,0,0
-2.1410027,53.5267294,1986233758091222758,,12784,6537404,81,0,1,0,0
-2.2805101,53.408734,3803755351891643110,,64292,165340023,58,1,0,0,0
-2.2491044,53.4402637,3443014223230494438,,55301,122331766,45,1,0,0,0
-2.2475259,53.427683,-7128910767788945690,,36394,52981693,258,0,1,1,0
-2.2475572,53.4330761,-8995200221639173402,,65568,171967221,42,0,0,2,0
-2.2476357,53.4465587,-5543172652556741914,,34268,46972505,99,0,0,1,0
-2.2476828,53.4546482,7802472888363290342,,13237,7009446,103,1,0,0,0
-2.247688,53.4555471,1775538202596283110,,11804,5574283,108,1,0,0,0
-2.138103,53.5626862,7357134615077472998,,9561,3657165,95,0,0,2,0
-2.2775015,53.4087411,5363137156921495270,,1243863,1758290274,63,7,7,4,5
-2.1364976,53.5330265,-6088494165382274330,,12890,6646951,216,0,0,1,0
-2.1365671,53.5545984,7120765195140982502,,12794,6547628,10,0,0,0,1
-2.1366251,53.572575,-3696580581549829402,,5781,1336863,72,0,0,0,1
-2.2460261,53.428585,5507697464088117990,,32121,41271003,125,0,0,1,0
-2.2460521,53.4330792,-860753230545620250,,56777,128946655,45,0,0,0,1
-2.2790117,53.4096364,3222282463000109798,,194112,1507191353,39,2,0,1,0
-2.2760147,53.4114411,-3066518883296056602,,478708,576542656,63,1,6,2,1
-2.2775191,53.4114376,-5015170962975180058,,201821,1629282509,48,1,1,1,0
-2.244547,53.4330823,-5261281563527304474,,47686,90960320,46,0,0,1,0
-2.2445625,53.4357788,-4381012373027910938,,57668,133026443,69,0,0,0,1
-2.2446762,53.4555533,2168440952435673830,,17827,12712782,182,0,1,0,0
-2.2446917,53.4582498,5467269354677257958,,13041,6802751,51,0,0,1,0
-2.2760089,53.4105423,51677131423877862,,776976,2147483647,65,5,4,5,2
-2.274522,53.4132423,365457881041660646,,358808,854762710,61,2,3,2,2
-2.1334802,53.5330299,1436938728360938214,,11424,5220980,165,0,0,1,0
-2.1335114,53.5429171,8014375738720677606,,13760,7573868,56,1,0,0,0
-2.1335312,53.5492089,7268791075580883686,,13684,7490886,211,0,0,0,1
-2.2430059,53.4267934,-5682574701162925338,,10423,4346349,127,0,1,0,1
-2.2431035,53.4438714,1901680070413341414,,53540,114663106,84,1,0,0,0
-2.2729887,53.4087515,-5242367923424937242,,717792,2147483647,58,7,1,2,4
-2.2714787,53.4078561,7375910396340186854,,128343,658882367,58,1,0,0,2
-2.2715131,53.4132491,-3905420946526375194,,579175,532861498,30,2,1,1,4
-2.2415622,53.4375826,-1843965391292332314,,49274,97117257,118,0,1,1,1
-2.2416031,53.4447733,7049483582157617894,,52512,110300448,106,1,0,1,2
-2.2416592,53.4546606,4349522815728765670,,26958,29070017,199,0,0,2,0
-2.2416643,53.4555594,8513882191236518630,,24763,24530141,235,1,0,1,1
-2.2417308,53.4672443,2454071244849789670,,6909,1909619,103,1,0,0,0
-2.1319575,53.5285374,2778352778682111718,,8914,3178550,130,1,0,0,0
-2.1320724,53.5653895,7848254585118548710,,9059,3283092,63,0,1,0,0
-2.1320949,53.5725801,2185564706554189542,,6336,1606018,59,1,0,0,0
-2.2714845,53.4087549,-889258920269656346,,279832,2147483647,29,4,1,0,0
-2.2401026,53.4456752,-8714023403261938970,,51326,105376094,86,1,0,0,0
-2.1304518,53.5294379,6454157486772465382,,8566,2935528,131,1,0,0,1
-2.1304656,53.5339321,-8394145060408784154,,10292,4237224,37,0,0,0,1
-2.1304961,53.5438192,484321991034058470,,12783,6536801,206,0,0,1,1
-2.1305127,53.5492122,-6600624029224843546,,12995,6754885,113,0,0,0,1
-2.1306153,53.5824689,344749814115366630,,3362,452385,62,0,0,0,1
-2.2684929,53.4114583,2593874500527088358,,225211,2028808277,57,1,0,2,3
-2.1289323,53.5258442,1383645833025320678,,6458,1668698,104,0,0,1,0
-2.238597,53.4456782,-3212010203567761690,,50612,102466416,148,1,0,0,0
-2.2387181,53.4672504,1169292941080376038,,10421,4344404,86,0,1,0,0
-2.26709,53.4276408,262638317323251430,,33414,44660943,61,0,0,0,1
-2.2370964,53.4465801,6349954531186874086,,48884,95586329,123,0,1,1,1
-2.2371365,53.4537708,3619313924070138598,,38829,60307897,76,2,0,0,0
-2.2355411,53.4375946,-5030328771709158682,,24232,23488868,95,1,1,0,0
-2.2356008,53.4483807,366584680841160422,,47133,88862134,102,1,1,0,0
-2.2656805,53.4429245,-7439136603993783578,,1705,116377,122,1,0,0,0
-2.2640356,53.4204568,-734067096086180122,,208144,1732970319,79,2,1,2,0
-2.2640802,53.4276475,-2070236683353245978,,65911,173773715,85,4,0,0,0
-2.2341298,53.4546756,7756079693690299110,,40939,67041383,178,2,1,2,1
-2.2341347,53.4555744,7198362158179964646,,39414,62141518,183,2,0,2,0
-2.2625752,53.4276508,-8455148509738801434,,83401,278229445,56,2,0,1,0
-2.2626196,53.4348416,2049471060515424998,,20104,16167784,77,0,0,0,1
-2.2626917,53.4465265,-947960039344472346,,2080,173160,67,1,0,0,0
-2.1244334,53.5348374,975950513114663654,,7859,2470569,189,0,0,1,0
-2.1244466,53.5393315,3314190696532530918,,9289,3451443,175,0,0,0,1
-2.1245233,53.5653976,989730059865584358,,9067,3288717,68,0,0,0,1
-2.2341446,53.4573721,2693666429859096294,,36027,51920435,258,1,1,0,1
-2.2624755,53.4114717,-4266845385548674330,,9240,3415386,80,0,0,0,1
-2.2625586,53.4249543,-2149074623858105626,,129407,669848711,66,1,1,0,0
-2.2610593,53.4258565,-8853278274653270298,,125285,627856709,69,4,0,0,0
-2.2325452,53.4402971,1984879148321261286,,23207,21543344,114,1,0,0,0
-2.2325649,53.4438924,-889797847930866970,,33970,46159637,74,0,0,0,1
-2.2325747,53.4456901,6450965600576146150,,38356,58847583,87,1,0,0,0
-2.2325993,53.4501843,-6423252059148564762,,44049,77615286,211,0,1,0,1
-2.2326288,53.4555774,-1088112823946221850,,40797,66575970,234,2,1,0,1
-2.2327666,53.4807448,2673064266950033126,,5415,1172912,196,2,0,0,0
-2.2626473,53.4393358,-3131170406270583066,,8113,2633043,81,0,1,0,0
-2.259538,53.4231632,1672781518311586534,,143693,825912700,62,1,0,1,0
-2.2596421,53.4402412,990621383532603110,,13882,7709312,76,0,0,1,0
-2.2597409,53.4564203,6023377778540840678,,876,30725,112,1,0,0,0
-2.1229168,53.5321424,-6380318723143084314,,6317,1596293,174,0,1,0,0
-2.122922,53.5339401,2243723658823506662,,6922,1917032,233,0,0,1,0
-2.2610207,53.4195646,-3763400391122719002,,146088,853679761,76,0,0,2,0
-2.2611089,53.433946,7954574744593502950,,32949,43427575,28,0,2,0,1
-2.2580332,53.4231665,-6514359085689310490,,121939,594768905,35,1,0,1,0
-2.2310789,53.4474907,6032311342798353126,,37989,57729148,68,1,0,0,1
-2.2312157,53.4726582,7281941827309597414,,14198,8063905,162,0,1,1,1
-2.2312842,53.4852419,-2591183212341335322,,4136,684534,194,0,0,0,1
-2.121403,53.5303463,3444529776337062630,,5167,1068103,170,0,0,1,0
-2.1214236,53.537537,-5472835093805780250,,7464,2228758,126,0,1,1,0
-2.2566259,53.4393489,3043360830676627174,,28398,32259859,70,0,0,1,1
-2.2580168,53.4204699,1609835432464446182,,88671,314505547,78,0,2,0,2
-2.1183884,53.5312482,-3834459176980453658,,4437,787606,88,0,0,1,0
-2.2566314,53.4402477,-4657014432501198106,,24627,24259756,174,0,0,0,1
-2.2566422,53.4420454,-8603308543723240730,,18438,13598451,48,0,0,0,1
-2.2567724,53.4636175,-2459776118416057626,,619,15353,128,0,0,1,0
-2.2536206,53.4402541,7570392762651541222,,37839,57272988,79,0,2,0,1
-2.1169691,53.5636076,-5793916000750627098,,8505,2893519,71,0,0,1,0
-2.2521152,53.4402573,-2902642379969194266,,44458,79063618,61,0,1,1,0
-2.2235271,53.4430109,1536991341113926374,,9450,3572159,190,1,2,0,0
-2.2535242,53.424075,1719305346882620134,,63419,160881247,40,1,0,0,0
-2.2536313,53.4420518,4868858221494073062,,29677,35230678,96,1,0,0,0
-2.1153613,53.5276558,-2987994530723343642,,2723,296592,99,1,0,0,0
-2.2506204,53.4420582,-6158529885436765466,,41822,69964942,100,0,0,2,1
-2.1154079,53.5447336,-8656515310043952410,,7023,1973243,192,1,0,0,1
-2.1154103,53.5456324,1288568284823578342,,7221,2086145,102,0,0,2,0
-2.1154201,53.5492278,1795622098751233766,,7904,2499373,162,0,1,0,0
