x,y,cell_id,name,mean,variance,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3
-2.2685836,53.4258398,2388967691014491878,,54846,120324502,77,0,2,0,0
-2.268595,53.4276374,-6879806262695526682,,38104,58077579,34,0,0,0,1
-2.2686006,53.4285363,-116449878521627930,,31987,40927010,53,0,1,0,1
-2.2669829,53.4105628,-1058014846724639002,,801129,2147483647,5,0,0,0,1
-2.2654394,53.4042742,5306168693943067366,,21735,18896900,45,0,0,1,0
-2.2654506,53.4060719,191947070037925606,,83585,279463235,34,1,0,0,0
-2.265473,53.4096673,-5106175553058999578,,470613,269161058,39,2,3,3,1
-2.2655515,53.4222511,2569002052646554342,,181705,1320681893,70,0,0,3,2
-2.2639576,53.407873,-7392318821772542234,,151643,919836097,53,1,1,1,0
-2.2639687,53.4096706,-1212521488197726490,,318818,2147483647,15,0,0,0,1
-2.2639798,53.4114683,3918830831337348838,,492786,1123596625,32,1,0,1,2
-2.2642643,53.4573092,6606389088641780454,,1221,59651,158,0,0,1,0
-2.2625475,53.4231566,4620571431220990694,,203519,1656811481,172,5,0,2,3
-2.2626251,53.4357404,-8075047445361915162,,24827,24655770,69,0,1,0,0
-2.2610648,53.4267553,1881598345399029478,,127609,651367033,82,1,1,2,0
-2.259686,53.4474319,3679959816390162150,,7725,2387253,242,1,0,0,0
-2.2565988,53.4348547,392240170952047334,,58915,138839393,80,0,0,1,1
-2.2550236,53.4231729,645854827671183078,,243762,2147483647,53,3,4,1,0
-2.255029,53.4240718,3865591119366498022,,229407,2105106633,65,1,2,0,2
-2.2551314,53.4411498,-6174781603470339354,,30084,36203764,17,0,1,0,0
-2.2523125,53.4735144,5897244960032143078,,873,30535,184,1,0,0,0
-2.2506469,53.4465524,-3533413894884602138,,25196,25395282,30,0,1,0,0
-2.2506575,53.4483501,360096994605882086,,20559,16907189,120,0,3,0,0
-2.248994,53.421388,-6940811053869699354,,171102,1171048860,152,1,0,2,4
-2.2490308,53.4276799,1036313237803250406,,172455,1189639676,105,4,1,1,2
-2.2491466,53.4474544,-4839231609984291098,,26339,27750465,119,0,0,0,1
-2.2492308,53.4618358,2731248032647204582,,5312,1129048,116,1,0,1,0
-2.2475102,53.4249865,-5879721582954902810,,172529,1190661806,33,0,1,1,1
-2.2475363,53.4294807,5130503960379421414,,155422,966248694,126,0,1,1,0
-2.2476148,53.4429633,-4969036807814083866,,48505,94110394,42,0,0,1,2
-2.2476985,53.4573447,-5069807248749291802,,10364,4296654,84,0,0,1,0
-2.247709,53.4591424,7549888860629624550,,8495,2886928,109,1,0,0,0
-2.2459482,53.4151023,-2150724162158343450,,40948,67069959,66,0,0,1,0
-2.2460157,53.4267873,7716747286468479718,,160773,1033924855,128,1,2,2,1
-2.2460417,53.4312815,1997942342664534758,,140727,792171050,65,0,0,1,1
-2.2444798,53.4213973,-7217704855145568538,,108260,468813216,29,0,0,1,0
-2.2445573,53.4348799,-2064972890530953498,,114954,528585766,99,1,1,2,0
-2.2446296,53.4474637,-8244092857107468570,,38486,59248960,34,1,1,0,0
-2.24464,53.4492614,5993356082873632486,,32180,41422240,41,1,0,0,0
-2.2429751,53.4214004,-2474266004321519898,,91592,335568509,42,1,1,1,0
-2.2430213,53.42949,1778553058410231526,,140587,790591169,10,1,0,0,0
-2.2431703,53.4555564,5071148158388771558,,19296,14893683,228,1,0,0,0
-2.2414347,53.4151115,7674618101297494758,,19940,15904622,19,0,1,0,0
-2.2414653,53.4205046,6213440935825530598,,67278,181054443,86,0,2,1,0
-2.2414908,53.4249988,2795960880575520486,,112651,507617170,144,2,2,2,2
-2.2415214,53.4303919,-8432587653027130650,,132631,703642748,48,2,0,2,1
-2.2415469,53.4348861,-3538754440209109274,,117771,554805544,100,0,0,0,4
-2.241552,53.4357849,-6125740427307002138,,112827,509198181,76,0,1,0,1
-2.2415877,53.4420768,5293297356943758054,,74451,221721280,80,2,1,2,0
-2.2416082,53.4456722,1086229531972190950,,55308,122360067,77,0,2,0,0
-2.2416133,53.446571,-8417502553363109146,,51127,104559606,96,1,0,1,3
-2.2416541,53.4537617,1931030205438616294,,26133,27317657,182,0,1,0,0
-2.2417103,53.463649,1161034493514112742,,9437,3562728,191,0,0,1,0
-2.2399556,53.4196088,-8247584819079298330,,47365,89740335,34,0,0,1,0
-2.2399758,53.4232042,-4598569392153701658,,82565,272682212,54,1,0,0,0
-2.2400367,53.4339903,-7794109970716497178,,120393,579784819,80,1,1,2,0
-2.2400468,53.435788,3931137325247333094,,113211,512669916,97,1,0,0,3
-2.2400823,53.4420799,1769312763793713894,,78752,248077899,88,0,0,1,0
-2.2401127,53.4474729,-4075745423687111962,,51519,106171773,96,0,0,0,2
-2.240128,53.4501694,-4326530161537607962,,40720,66325272,108,0,0,0,1
-2.2384509,53.4196118,-1098098545308658970,,38903,60538148,60,1,0,0,0
-2.238461,53.4214095,1198586188350393062,,54117,117150300,37,1,1,0,0
-2.238471,53.4232072,-1742205254388824346,,70525,198953452,92,1,0,0,0
-2.2384811,53.4250049,3009794508448603878,,86485,299191314,110,0,0,1,0
-2.2384962,53.4277014,5930788154385855206,,106039,449775153,119,2,1,1,1
-2.2385113,53.4303979,8190253378739534566,,117053,548065301,99,0,0,1,0
-2.2385365,53.4348921,-6063317493100775706,,115156,530440887,110,1,0,1,0
-2.2385516,53.4375887,3509024695818078950,,105159,442343926,88,0,1,1,2
-2.2386172,53.4492736,3602411090962543334,,48107,92573524,162,0,0,1,1
-2.2386474,53.4546666,8099528676304256742,,29920,35809804,117,0,0,2,3
-2.2369713,53.424109,-8540306758654236954,,67631,182959336,51,2,0,1,0
-2.2370213,53.4330975,-9112110573945194778,,113304,513513556,75,1,2,0,2
-2.2371165,53.4501754,446068822690904806,,48420,93782775,124,0,1,1,1
-2.2371315,53.452872,-7200314542101297434,,38683,59857781,153,2,2,1,0
-2.2371416,53.4546696,7782874499567438566,,33067,43738052,152,1,0,0,0
-2.2371516,53.4564673,-2327882606240945434,,28117,31624070,111,2,1,0,2
-2.2354118,53.4142247,3442503183103418086,,6146,1511187,68,1,0,0,0
-2.2354317,53.4178201,-6391442962836664602,,17212,11851074,110,0,0,2,0
-2.2354515,53.4214155,-1070523536778915098,,37705,56866922,38,0,1,0,0
-2.2354814,53.4268085,6902711099849457382,,78560,246870108,73,1,0,0,1
-2.2355112,53.4322016,-1403252005928681754,,105571,445809663,79,0,0,0,2
-2.2355361,53.4366958,3887636220315790054,,105949,449011853,84,1,0,2,0
-2.2355709,53.4429877,1236613966956886758,,83702,280246455,98,1,3,1,1
-2.2356058,53.4492796,-1588046711150247194,,55756,124352598,187,1,5,3,0
-2.2356556,53.458268,8756931848042127078,,26397,27873430,104,0,0,1,1
-2.2356656,53.4600657,-720865710858229018,,22337,19958345,141,0,0,1,0
-2.2339172,53.4160253,2732569382970713830,,8585,2948513,126,1,0,0,0
-2.234016,53.4340022,6738723793976690406,,102355,419068790,91,2,2,0,1
-2.2340605,53.4420918,-3933303127479475482,,89147,317889123,105,2,1,1,2
-2.2340902,53.4474849,-6591207244879713562,,66746,178204898,108,1,0,0,1
-2.2341149,53.4519791,7425251102689444582,,48769,95139414,155,1,1,0,2
-2.2324716,53.4268144,-3762552657060378906,,60277,145335588,80,0,0,1,1
-2.2324814,53.4286121,6563400240211241702,,72031,207544326,121,1,0,0,1
-2.2325059,53.4331063,8459864537101176550,,93750,351566005,60,0,1,1,1
-2.2325108,53.4340052,7456298134039442150,,96185,370064183,133,4,1,2,0
-2.2325305,53.4376005,-7605122208089007386,,99001,392050168,99,2,2,1,1
-2.2325551,53.4420948,-8226178003685262618,,89837,322834347,108,0,1,0,1
-2.232614,53.4528809,-1235858856937512218,,48808,95292055,208,0,1,0,1
-2.2326632,53.4618692,2459985931257277158,,23143,21423951,122,1,0,0,0
-2.2327174,53.4717565,-5827861275037247770,,8451,2857279,171,0,0,0,1
-2.2327469,53.4771495,-2891343070637345050,,4462,796486,118,0,0,0,1
-2.2309471,53.423222,5611432695519511270,,30825,38007843,116,0,0,1,3
-2.230952,53.4241208,-1491080636335442202,,35878,51491582,117,0,0,0,1
-2.2310398,53.4403,-2682978765406273818,,93442,349262112,70,1,2,0,1
-2.2310691,53.4456931,-5020996556818351386,,78695,247719709,60,1,0,0,0
-2.2310984,53.4510861,5698718543070881510,,58509,136935766,249,2,1,2,1
-2.2311131,53.4537826,3736304214627386086,,48759,95098557,292,1,0,1,1
-2.2294569,53.4259214,6879190458866562790,,40345,65108992,54,0,1,1,0
-2.2294617,53.4268203,1990722308189258470,,45590,83138876,52,1,1,0,0
-2.2294666,53.4277191,-6710605221209262362,,50934,103771950,63,0,0,0,2
-2.2294714,53.4286179,3255939166768291558,,56280,126700475,23,0,0,0,1
-2.2296072,53.4537855,6363980927387366,,51689,106871781,154,1,1,1,1
-2.2296218,53.456482,4057073676603672294,,42751,73106836,105,0,1,1,0
-2.2297044,53.4717623,-6452880200401675546,,10627,4517401,101,0,1,0,0
-2.227952,53.4259243,-4701927272354987290,,34710,48192480,50,1,0,1,0
-2.2279857,53.4322162,-55595343017328922,,68687,188719282,112,2,1,0,0
-2.2279954,53.4340139,-2996318998341358874,,76596,234678958,118,1,0,2,0
-2.2280483,53.4439012,1539699441101138662,,84689,286895724,47,0,0,1,1
-2.2281062,53.4546873,-796326629284414746,,51367,105545634,149,2,0,1,0
-2.2264567,53.4277248,1118240134374290150,,38681,59850669,79,1,0,0,0
-2.2264806,53.4322191,-5101957539452930330,,61983,153677094,107,2,0,1,2
-2.226495,53.4349156,-184485227483581722,,73733,217462614,150,1,2,2,0
-2.2264998,53.4358144,2868797294355839718,,76882,236438805,175,2,1,1,1
-2.2265237,53.4403087,1258668625276788454,,85424,291894064,129,0,0,1,2
-2.2265285,53.4412075,-7094238163107420442,,85657,293490330,46,0,1,0,1
-2.2266195,53.4582855,2977045962529776358,,42522,72325684,80,0,1,0,0
-2.2266242,53.4591843,8741451993315398374,,39856,63542995,680,3,4,5,3
-2.224985,53.4340196,-2372993495119785242,,63952,163597596,93,0,0,1,1
-2.225004,53.437615,4519213211609359078,,76694,235281358,104,0,2,0,1
-2.2250088,53.4385138,-8758221771478450458,,78844,248660072,69,0,0,0,2
-2.2234657,53.4313259,-332025195348811034,,45613,83224752,107,0,1,0,0
-2.2234799,53.4340224,-3716113498833270042,,58026,134681409,121,0,0,1,1
-2.223494,53.436719,5062442451421902566,,68625,188377089,166,3,0,0,1
-2.2234987,53.4376178,6068489294585030374,,71511,204553092,225,0,2,4,2
-2.2219981,53.4385195,7223335276483340006,,69092,190949190,79,0,2,0,1
-2.2220075,53.4403171,8950447262437577446,,73525,216237693,112,0,1,2,1
-2.222031,53.4448114,-42709499990171930,,77666,241286368,134,0,1,1,1
-2.2220732,53.4529009,2255462054528927462,,64620,167034045,82,1,0,0,1
-2.2221437,53.4663835,-6683322362111995162,,27700,30692495,66,0,0,0,1
-2.2205907,53.4573979,5584565380882832102,,53615,114985474,34,1,0,0,1
-2.2206094,53.4609933,-3550863385087915290,,43489,75651880,102,1,0,0,0
-2.2206654,53.4717794,-5849328234770637082,,18466,13639978,56,1,0,0,0
-2.2189459,53.4304354,-6531712291690979610,,28104,31594373,113,1,0,1,0
-2.2189597,53.433132,-5210557400191173914,,38701,59911560,120,0,0,1,0
-2.2189921,53.4394239,-6968436138207093018,,62136,154439805,149,0,0,2,0
-2.2190384,53.4484123,4447200471713822438,,72333,209286850,122,1,2,2,0
-2.2192099,53.4816693,2517578326928251622,,6949,1931622,444,0,0,1,0
-2.2173995,53.4223486,2442210841559382758,,5618,1262799,93,1,0,0,0
-2.2175603,53.4538081,5655618702546450150,,64216,164950503,107,1,1,2,0
-2.2176201,53.465493,-2082926296402919706,,35174,49489944,196,0,0,0,2
-2.2176892,53.4789756,5558434910312756966,,10350,4285042,444,1,0,0,0
-2.2158993,53.4232502,3836596916226262758,,5833,1361081,82,0,1,0,0
-2.2159449,53.4322386,6997723406242779878,,27407,30045873,109,1,0,1,0
-2.2160545,53.4538108,7015746784659691238,,64115,164432319,111,2,2,1,0
-2.2163106,53.5041457,-5125266266524880154,,263,2783,52,1,0,0,0
-2.2145395,53.4520159,-1030591265981855002,,65570,171978540,115,3,0,1,0
-2.2145486,53.4538135,-6781840264850741530,,63644,162025985,131,1,1,2,0
-2.2145894,53.4619031,5562949115664473830,,47107,88763101,220,2,0,1,4
-2.2147166,53.4870706,-7155424801555375386,,4604,848204,110,0,0,0,1
-2.2147302,53.4897671,7892019512122614502,,3189,406904,184,0,0,1,0
-2.2129797,53.4412325,-4205228152766700826,,50021,100087102,228,2,1,4,1
-2.2129842,53.4421313,4271138640325315302,,52558,110494039,103,1,0,0,0
-2.2130968,53.4646023,7669362391292573414,,41612,69265602,49,0,1,0,0
-2.2114653,53.4394374,-171674776628680986,,40540,65740079,69,0,1,0,0
-2.2114743,53.4412351,7222454761133521638,,46029,84748474,298,0,0,1,1
-2.2115816,53.4628073,-4753095203419883802,,46774,87512316,131,1,0,0,1
-2.20996,53.4394401,1022837079674025702,,36818,54223538,80,0,0,1,1
-2.2100443,53.4565181,-2256721627005357338,,58105,135048913,182,0,2,2,1
-2.2084502,53.4385439,9147437442063163110,,30707,37718677,85,0,0,0,1
-2.2085384,53.4565207,-2267801940364475674,,57113,130480197,143,1,1,1,2
-2.2069843,53.4466361,-5728255563804281114,,48547,94274755,79,0,0,1,0
-2.2069886,53.447535,-213261869385131290,,50298,101197350,90,0,0,0,1
-2.2070368,53.4574222,3687663658254543590,,55197,121869401,69,0,0,1,0
-2.2053571,53.4214711,3531159555317491430,,1249,62455,76,0,0,0,1
-2.2054873,53.4484364,-3500963601324892442,,48691,94834622,108,0,0,1,0
-2.2055264,53.456526,-6503869555326496026,,54348,118149375,176,3,2,0,2
-2.2056221,53.4763004,4611926475471458022,,21371,18270288,70,0,0,0,1
-2.2040118,53.4547309,4228576129743229670,,52493,110224753,259,1,2,1,1
-2.2040162,53.4556297,-1057028685199039770,,52665,110944637,177,1,0,1,2
-2.2040766,53.4682135,-3482335387196119322,,37782,57099212,30,0,1,0,0
-2.2025274,53.4592276,-9045484764960404762,,49997,99991856,70,0,1,0,0
-2.2025745,53.4691149,-5012927473532917018,,36268,52615933,8,0,0,1,1
-2.2009236,53.4385568,9062442288229822182,,17582,12365341,111,0,1,0,1
-2.2009533,53.4448487,3361647816114537190,,31674,40132156,96,0,1,0,0
-2.2010596,53.4673198,2016745780698548966,,39456,62271513,63,1,0,0,1
-2.1994225,53.4394582,5270886686828604134,,17345,12034069,175,0,0,1,0
-2.1994351,53.4421547,-8912189203692275994,,22938,21047349,118,1,1,1,0
-2.1994435,53.4439524,7042789668774759142,,26870,28880431,171,1,0,1,2
-2.1994899,53.4538397,-4955091520098210074,,44550,79388428,248,2,0,1,1
-2.1994984,53.4556374,6460493788308319974,,46013,84689469,63,1,0,1,1
-2.1995912,53.4754118,-6744732436314085658,,25151,25303300,125,0,0,1,0
-2.1996039,53.4781084,-550496944914215194,,20556,16901998,34,0,0,1,0
-2.1964118,53.4394632,-4169385631911005466,,13689,7496035,67,0,1,0,0
-2.1964284,53.4430586,-4495087874673920282,,20175,16281926,136,0,0,0,1
-2.1965488,53.469125,-1550103239229704474,,35547,50544957,33,0,2,0,0
-2.1966029,53.4808099,6309404547507795686,,17075,11663183,56,0,1,0,0
-2.1949641,53.4520495,1802571381737091814,,34192,46765885,83,0,1,0,0
-2.1949929,53.4583413,9214349772145384166,,40564,65819178,96,1,1,0,1
-2.1950466,53.4700263,7015679735380344550,,33749,45561078,59,0,0,1,1
-2.193446,53.4493554,5297438571667178214,,27202,29598991,156,0,0,2,2
-2.1935237,53.4664334,3759364525461385958,,36942,54590105,77,0,0,0,2
-2.1919484,53.4511555,-6094913119670673690,,27702,30697796,41,0,2,0,0
-2.1919728,53.4565485,4581862795305760486,,34649,48023561,175,0,0,0,1
-2.1920174,53.4664358,-1719560811357213978,,35701,50983393,112,0,1,0,1
-2.1920621,53.476323,4239216241907834598,,23953,22951453,73,0,1,0,0
-2.1904064,53.4430683,9130436593077282534,,12838,6593141,62,0,0,0,1
-2.1904426,53.4511579,-7895240807189484826,,25330,25666173,130,1,0,0,0
-2.1888889,53.4403742,-5673440191167383834,,8225,2706580,168,1,0,0,0
-2.1889449,53.452958,3965919119102008038,,25629,26274657,170,1,0,0,0
-2.1873756,53.4385789,5155836524976528102,,5638,1271531,139,0,0,0,1
-2.1873994,53.4439719,6722709968340174566,,11161,4982801,183,0,0,0,1
-2.1874509,53.4556569,2633269267159892710,,26732,28585227,36,0,0,0,1
-2.1859843,53.4646477,-3286118447606047002,,30002,36006583,19,0,1,0,0
-2.1844429,53.4565604,-2764650026358577434,,23416,21933694,101,0,2,0,1
-2.1844976,53.4691442,-7310228962764282138,,27377,29980044,20,0,0,0,1
-2.1829331,53.4556639,-7244248407695896858,,20493,16799678,114,0,1,0,1
-2.1830144,53.4745396,-4065889873589551386,,22601,20433225,45,1,1,0,0
-2.1831152,53.4979094,1441193286834646758,,3139,394194,64,0,0,1,0
-2.1814272,53.4556662,-1027321427501006106,,18624,13875442,82,0,1,0,0
-2.1814425,53.4592616,-2800509022326154522,,21885,19159110,54,0,1,0,0
-2.1815539,53.4853279,482112050053507814,,11700,5475866,119,0,0,0,1
-2.1800202,53.4790383,764776266189233894,,17149,11764445,67,0,1,0,1
-2.2820322,53.411427,1918676013147418342,,46930,88099017,72,1,0,0,1
-2.1738938,53.4547786,-5604267369972432154,,10298,4242623,95,1,0,0,0
-2.2790058,53.4087376,-9079078786806893850,,972962,2147483647,63,2,5,5,6
-2.2790176,53.4105353,-720198948206891290,,351056,634657477,57,3,2,3,5
-2.1724244,53.4637692,-1416093618242664730,,14654,8590345,142,0,0,0,1
-2.2775132,53.4105388,-809025424957743386,,676465,1124353267,65,9,5,4,5
-2.277525,53.4123365,-6903218495024682266,,291204,2147483647,5,1,0,0,1
-2.1708965,53.4583783,-5718561655034593562,,10373,4304615,172,0,2,0,0
-2.1709652,53.4754563,5396949568363282150,,14104,7956942,164,1,0,0,1
-2.2759973,53.4087446,5090933542953084646,,2657275,2147483647,48,14,10,11,10
-2.2762363,53.4455971,6475762239881448166,,594,14160,186,0,0,1,0
-2.1693618,53.4511897,6821532638050134758,,5178,1072834,60,1,1,0,0
-2.1694406,53.4709642,-6861765513419006234,,13646,7449380,65,1,0,0,1
-2.1694442,53.4718631,-1738366708162360602,,13636,7438081,116,1,0,0,0
-2.1694837,53.4817503,-3135517197395113242,,10670,4554147,146,1,1,0,0
-2.1663889,53.4610812,-5718970017266000154,,8532,2912031,43,0,1,0,0
-2.166396,53.4628789,-8767698511961336090,,9314,3470092,180,0,1,1,0
-2.1664629,53.4799569,-5907693816526914842,,10033,4026917,57,0,0,0,1
-2.1664664,53.4808557,3676173638602582758,,9714,3774585,80,0,0,1,0
-2.2744988,53.4096469,-8652780654463675674,,2072943,85179400,48,9,8,8,9
-2.2745046,53.4105457,1638892240774247142,,1457272,2147483647,56,10,8,7,4
-2.2745162,53.4123434,-3003564523107644698,,711077,2147483647,76,4,3,2,6
-2.273006,53.411448,8034210142837126886,,1233287,710363616,50,5,3,4,7
-2.163394,53.4655796,-4718928286135335194,,8269,2735562,107,0,0,1,0
-2.1634528,53.4808599,-913580997823560986,,8359,2795456,112,0,0,1,1
-2.1635393,53.5033308,-4632820944292621594,,1356,73628,73,1,0,0,0
-2.2699973,53.4114549,8390588510712099558,,1231306,515069049,59,7,10,7,6
-2.2701227,53.4312294,3859221988505240294,,14585,8509214,63,1,0,0,0
-2.2684816,53.4096606,8549456409320922854,,994600,914493809,24,3,2,4,3
-2.2654786,53.4105662,5190976375843750630,,579376,542204703,27,1,3,2,4
-2.2655627,53.4240488,-1222251125867362586,,126813,643269937,56,1,0,0,1
-2.2655851,53.4276442,1410803942446144230,,62951,158514495,76,0,0,0,1
-2.2655907,53.428543,3654799337265088230,,53196,113194124,81,0,0,1,0
-2.1573788,53.4682842,-3368717630815104282,,5649,1276633,164,0,0,0,1
-2.2640411,53.4213556,-2287196320567020826,,248005,2147483647,92,4,2,2,6
-2.2640579,53.4240521,-9012056442493736218,,151395,916824044,82,1,0,1,1
-2.2642252,53.4510174,786919756375283430,,2568,263886,139,0,1,0,0
-2.2624478,53.4069774,-3304283702880860442,,60282,145358155,25,1,0,0,0
-2.2624644,53.409674,-7543058671280571674,,216490,1874723354,58,2,1,3,1
-2.2625641,53.4258532,67320696059877094,,128269,658125695,65,1,1,1,2
-2.262603,53.432145,2409055791577831142,,43889,77049970,32,0,1,0,0
-2.2627417,53.454616,5736598282764537574,,2105,177343,133,0,1,0,0
-2.2627528,53.4564137,-5521862887262101786,,1703,116065,49,0,0,1,0
-2.1512829,53.4485174,444954145889821414,,579,13443,92,0,0,1,0
-2.2609326,53.405183,2813211950249461478,,13032,6793455,53,0,0,0,1
-2.2609601,53.4096773,1868635445575148262,,148071,877009967,40,0,0,1,0
-2.2610317,53.4213622,-5735252502786714906,,287784,2147483647,85,4,2,3,1
-2.2612579,53.4582147,-6938707162052950298,,1718,118093,161,0,0,1,0
-2.2594558,53.4096805,199652923980791526,,102302,418634148,66,2,0,0,1
-2.2594722,53.4123771,2702838308815290086,,237893,2147483647,18,0,0,0,1
-2.2595215,53.4204667,6062355611800478438,,321201,2147483647,19,0,0,2,0
-2.2595489,53.4249609,7864600312900605670,,187504,1406317149,30,0,0,1,0
